platform,review_id,rating,title,review_text,author,date,helpful_count,vote_count,version,country,timestamp
iOS App Store,12576948429,5,Tracking,It’s good for writing down information and tracking your days and what happened at certain times during the day or even to keep appointments which is something that we all should do when we have a doctors or therapy or any kind of appointment that we need to go to It will keep track of it on those days,#imprint,2025-04-23T07:24:38-07:00,0,0,5.5.7,,1745418278
iOS App Store,12543994781,1,Journey… Ended.,"Usually, my reviews come from top experiences or pleasant service. This is neither. I’ve been using Journey passionately for over two years, and upon seeing their deal on a year membership, I applied… On March 29th. It is now April 14th, with no membership in sight. That’s ok, no problem! I’ll give them a call. Well, with live chat between Journey (mysteriously disappearing to ask) disappearing before you could find my payment files (weird because I could provide two of them right away), I’ve decided I’m calling bank to let them know. Thanks for taking $24 out of my bank for nothing.",Emavioletcc,2025-04-14T15:54:41-07:00,0,0,5.5.7,,1744671281
iOS App Store,12540756035,5,“Perfect for Tracking and Organizing My Daily Life”,"I’ve been using Journey for a short time, and I’m already hooked! The app is incredibly user-friendly and perfect for keeping track of my daily activities, especially for work. The auto-add location feature is a game-changer, allowing me to document my whereabouts effortlessly. Plus, being able to add photos, voice notes, and detailed tags makes it super comprehensive. If you’re looking for an all-in-one journaling app that’s both practical and easy to use, Journey is the way to go. Five stars!",Pathfinder pro,2025-04-13T19:45:14-07:00,0,0,5.5.7,,1744598714
iOS App Store,12526308265,5,Have been a faithful user for years,I have been using it for years and one of the apps that I felt was worth every penny and bought the lifetime subscription. It still works well for what I need but it feels like they stopped developing it much lately. The web version and mac desktop can be buggy at times but the mobile version has worked well. I hope they keep developing the app in the future.,park-row,2025-04-10T06:19:52-07:00,0,0,5.5.7,,1744291192
iOS App Store,12471402007,5,Best journal program available,"some programs offer too much, some programs have horrible UX, some program are absurdly expensive. Journey isn't he right fit, works well free, the annual subscription is sane and makes sense if you want to be able to journal across multiple devices and have no limits on what you can attach. The coach thing borders the too much, I've used it twice. Once it was kinda helpful But if you are a lifelong journaler then the coaching won't be for you.",Scottyfalls,2025-03-27T10:40:30-07:00,0,0,5.5.7,,1743097230
iOS App Store,12468666673,5,Scammy,"I bought a premium lifetime membership years ago. Yet somehow I am unable to restore the purchase and they keep trying to force me to pay $200 to buy it again.  This is so sad.  The directions on the website say that you can restore a premium purchase by going to settings then “Add Ons” but there is no option to restore a purchase, only to buy another.  Even in the IOS App Store it clearly states “Premium-Purchased”. Please do not be scammed and be aware that this is what they will do.",Jalens gurl,2025-03-26T17:54:04-07:00,0,0,5.5.7,,1743036844
iOS App Store,12398563581,5,Best App,"This is a great app. I have been using this app since 2017. I wish it supported stickers, memoji and genmoji.",love it gg 3000,2025-03-08T17:05:21-07:00,0,0,5.5.4,,1741478721
iOS App Store,12386169313,5,Great journal app,I really like the app’s interface very easy to use. I just wish you were able to position an image next to a section of writing instead of attaching it like you’re attaching a pdf to an email. It would help my writing flow better if I kept the visuals next to the related parts.,Sad stupid woman,2025-03-05T13:38:38-07:00,0,0,5.5.5,,1741207118
iOS App Store,12374541972,5,Best Journal app ever!!,"Best Journal app ever. Thank you for all your hard work to make this app so smooth and responsive to the needs of its users.  

The design, functionality and aesthetic of the app is simple and elegant. It has always worked beautifully cross-platform, too. I have  used this app on all of my devices, which have a total of four (4) different operating systems.",ColebysMom,2025-03-02T11:47:27-07:00,0,0,5.5.5,,1740941247
iOS App Store,12347750320,5,Awesome App,I’ve been using this app for a few years now and I love it. I can’t say enough about how awesome it is. It’s like a scrapbook on your phone. It helps me to remember to record those sweet and quick moments that you can’t always scrapbook about. I just love it 🥰,Michelle.Gentry,2025-02-23T17:29:35-07:00,0,0,5.5.5,,1740356975
iOS App Store,12340580157,3,More features,"For the most part I like it. It’s clean, simple, and has some great templates. However, I think there are some lacking features. I really want to be able to add image files directly to an entry without it having to come from a hosted website. Why can’t I insert images directly from my photos? Or post a link with a thumbnail. Day One can do these things, and the membership is much cheaper.",Journeler,2025-02-22T00:33:03-07:00,0,0,5.5.5,,1740209583
iOS App Store,12278642800,5,I have had this journal since 2018,"I have over 200 entries, I didn’t take time to count them, but I love that you can have pictures, you can lock it, you can put your mood for that day, make muliple entries a day, you have the choice to change the date of the entry when you add a picture. You can even add the location and it will show you where you were when you wrote. It also gives you writing suggestions, statistics and a mood chart based on your entries",bootiffybears,2025-02-06T09:47:57-07:00,0,0,5.5.5,,1738860477
iOS App Store,12214316828,5,Best journaling app out there,I’ve tried to get into the habit of journaling for many years and this app was the only one that made the habit stick! The features in the app makes journaling such an enjoyable experience and I’ve been using it since 2022.,CC_rex,2025-01-21T19:37:37-07:00,0,0,5.5.5,,1737513457
iOS App Store,12211914399,5,Best Journaling app,I have been using this app for over 9 years now.  It truly is my daily companion to document and vent my life.  I enjoy the feature of looking back each day to the past years and reviewing how life has changed.  It is simple to use and I have had no issues technically with the app at all.  This review is unsolicited and I pay the annual fee for the app every year.,Rose’ all day,2025-01-21T06:40:51-07:00,0,0,5.5.5,,1737466851
iOS App Store,12209861827,1,Sad Decline,"I've been a user since this app first came out. As with all good software, I paid once with the promise of lifetime access, but then they switched to a subscription model. Every click in the app brings up a reminder that I should pay again -- and if I try to export my data, it freezes up on the subscribe screen; I have to force quit it. I'm moving on to an app that lets me own my data.",livethisdream,2025-01-20T17:17:45-07:00,0,0,5.5.4,,1737418665
iOS App Store,12206506339,5,Great app,"Wish it was a little more user friendly but to be honest I didn’t put in a lot of effort trying to learn. I wish there was a recents tab to see what format you used most recently or i don’t know how to get to it. reguardless of user error or not, 5 star app, does what you need it to and more",renowned reviewers,2025-01-19T21:30:19-07:00,0,0,5.5.5,,1737347419
iOS App Store,12202679273,1,Avoid,"Fraud allowed. Also not encrypted. I attempted to rectify the fraud with developer. Developer refused to assist and gaslighted me. I found it alarming that during our exchange he accessed what was supposedly my account and shared details about entries “I” had made. If this product is end-to-end encrypted, why is the developer accessing private entries? I gave no permission or password for him to do so.
I am concerned for the subscribers who believe their data is private while John accesses whatever he wants and does who-knows-what with it. Please beware.",Nothere2,2025-01-19T00:19:42-07:00,0,0,5.5.5,,1737271182
iOS App Store,12195848421,1,Wanted to like this but…,"I really wanted to like this app. It has generally great reviews and features. I also wanted to make a commitment to myself to write a journal entry each day so much so that I purchased an annual subscription, with the thought that the 3 days to try it would be plenty. WRONG. Getting in touch with the help desk was delayed ~ stayed online to chat with a live human but they never showed up. I’m pretty tech capable and for the life of me, couldn’t get the app to sink between my phone and tablet. 
Went to cancel ~ no go. I had missed the deadline by a few hours, I guess. It was still within the 3 days but nope. Oh yeah, the 50% off offer I tried to grab on the checkout page? Gone before I could read the whole thing. 
Save yourself the hassle, either give it a single month or find an app with better help desk options.",Kralc445,2025-01-17T08:55:49-07:00,0,0,5.5.5,,1737129349
iOS App Store,12189262168,1,In a Word: Pitiful,"Inside of literally the first two minutes of my downloading and opening this app it rainbow balled and crashed twice. For me personally, that really does not bode well. If you're after a decent journal app, keep looking.",subtlenuanced,2025-01-15T16:47:29-07:00,1,1,5.5.4,,1736984849
iOS App Store,12187441220,5,"Easy to use, elegant, what more can I ask for?","This is my go to journal, and believe you me, I have tried many. It has the date, time, location (if you want), mood, and the ability to add photos/video. There are a variety of backup storage options, font options, etc, I am a dedicated user! Would the ability to use Apple Pencil be in the works at some point?",Medical nerd,2025-01-15T06:29:27-07:00,0,0,5.5.5,,1736947767
iOS App Store,12170873266,1,Loses entries; will not honor trial,"I purchased the paid one year subscription to Journey based on the statement that if you were not satisfied in the first week, you could get a full refund. The app lost 2 out of the four first entries I created so I was not a happy camper. I contacted customer service immediately (way within the 7 day period) and they have refused to honor their one week trial claiming that it was not their fault the entries were lost. DO NOT give this Singapore-based company your business!!!!",Topsytechie,2025-01-11T03:38:07-07:00,0,0,5.5.5,,1736591887
iOS App Store,12160005182,5,Well worth it!,"I have been using this app for 5 years and it has been well worth the money. Throwbacks are one of my favorite features. I get to see what I was thinking, feeling, and journaling about on a specific day. I love it.

The fact that the app is cross platform is also a great benefit. Anywhere or anytime, I can add something to my journal.

Maybe you could do all of this manually, but the simplicity, ease, and usefulness to help me reflect on life, keep learning, and growing is worth the money I am spending.

Please keep developing and adding new features I haven’t even thought about. Love this app!",Dno-Home-PC,2025-01-08T08:26:02-07:00,0,0,5.5.4,,1736349962
iOS App Store,12109251783,1,Poor customer support,"The app works fine and I used it for a bit, but the habit didn’t stick and I found new tools that fit better personally. The subscription billing is predatory in that they will notify when you are billed, not in advance and have a cancellation policy of requiring 24 hour notice prior to billing.

If you choose to use the app be sure to cancel auto renewal, because they will not assist even if you have forgotten about their app.",RPGthe3,2024-12-26T13:39:53-07:00,0,0,5.5.5,,1735245593
iOS App Store,12006578299,5,Love it,"I absolutely love this app. I’m still working off of the free version. I haven’t purchased a full thing yet but even the free version gives me a lot of freedom. I haven’t fully taken advantage of everything available yet, but I will soon. In the meantime I am “writing” constantly and I love it.",Lilak2002,2024-11-29T13:04:11-07:00,0,0,5.5.2,,1732910651
iOS App Store,11998539141,1,Years of entries now gone,"I’ve been using Journey since 2017 and have loved it the entire time. It is the best journal app I have ever used. But for whatever reason, all my entries are gone from 2023 and back. 

Edit 27 November 2024: Their customer service is basically worthless and has not helped me whatsoever. Do NOT give them your money, use something else. They will somehow lose years worth of entries and they will not help you recover them. They were all on my phone, stored locally AND in the cloud. I’ve had a ticket going where they reply once in a great while (and I’m not convinced it’s not just an Ai chatbot) but do not actually suggest anything to help…. The guy even suggested I buy premium bc it was on sale. I already have premium…",PmMeTrebuchets,2024-11-27T10:05:58-07:00,0,0,5.5.2,,1732727158
iOS App Store,11957495388,1,I wish it worked across my devises,"I am inept at computer stuff. I could not get my mac book air to communicate with other devises. They did respond with fixes I didn’t understand. Novices beware, don’t click the 1/2 price offer without making sure it works. As it is I have spent$25 on something I won’t use. My time is worth more than $25/hour so I bought another app that worked the way I wanted it too",jj3696,2024-11-16T10:35:26-07:00,0,0,5.5.1,,1731778526
iOS App Store,11903812338,1,Lost all my entries,"Update: Developer suggested changing backup locations to their server. This doesn’t get my entries back! Or allow me to export to PDF easily? Or format my entries so I can backup. Very frustrating, I’m still enjoying Day One!

Didn’t love this app, lots of limitations on photos etc. impossible to export more than a day at once without crashing. Exports were huge. Tried working with customer service but they were not helpful. Backups were taking up my entire Google Drive. When I tried to move the backup location to a different account, my entire journal history, daily for over a year, was deleted in a moment. Customer service has not been helpful. Switched to Day One and it’s so much better!!!",Is this totally necessary?,2024-11-02T08:00:10-07:00,0,0,5.5.0,,1730559610
iOS App Store,11865853402,5,Develop the support structure within,"This program as assisted me in develop a support structure that I had all the time, myself.   It has been a missing link to some self discipline as well as self awareness.   I am 55 years old and this is my first venture into journaling.   I have found it integral to help me achieve some goals I have set.",Dr. Bacchus,2024-10-23T06:53:43-07:00,0,0,5.4.13,,1729691623
iOS App Store,11831107681,4,Great App,"For Journaling this a great app!  I have tried others but this app is cross platform capable.  I use it on a Windows laptop, a Linux Laptop, and on iOS and MacOS devices.  The syncing is seamless.  The app for windows and Linux require a log in and log out.  The iOS and MacOS devices do not but should for security reasons.  For Apple products to logout I would have to go to system settings to log out which will delete all data on the system.

The other journaling apps just do not come close to this one.  Happy writing!",L. Jay,2024-10-13T16:30:30-07:00,0,0,5.2.14,,1728862230
iOS App Store,11824930027,5,"Easy to use, fills my needs","I love technology and bells and whistles but sometimes apps lose track of their purpose.  This tool has not.  It’s simple to use so your time is spent on the task at hand, journaling your life vs. trying to figure out how it works.",Gratitude Journal,2024-10-12T03:30:20-07:00,0,0,5.4.11,,1728729020
iOS App Store,11744033698,5,Easy to Use,It's easy to use and helpful as it syncs across all devices.,LYC_85,2024-09-20T03:04:36-07:00,0,0,5.4.9,,1726826676
iOS App Store,11742085935,5,The only Journal app you’ll ever need,"I have now been using this journaling app for more than 6 years. I appreciate the improvements to the user interface, making things work more smoothly, the consistent support whenever there is an issue, and the creative innovations that make the capture of my thoughts, lessons and ideas all the more impactful.  

I start and end every day with this app. It really is a record of my journey in life, and should be yours too.",Jbackus27,2024-09-19T12:17:30-07:00,0,0,5.4.10,,1726773450
iOS App Store,11730181754,5,I love this app,"This app has been awesome, and I love that I can use it on my phone,iPad, or login online through my laptop! I have loved using this app for several years now, and would highly recommend it. It has helped me keep things near and dear to my heart, accessible and searchable, and I appreciate being able to have a record of my journals, my dreams, my prayers etc.",yournicknamehere44,2024-09-16T05:12:34-07:00,0,0,5.4.8,,1726488754
iOS App Store,11625109343,1,I lost all journal entries,"i wish i didn't trust this app, without warning, i lost 3 years of work. I have no idea why it worked for 3 years and then all of a sudden my work disappeared. I am beyond saddened i lost this irreplaceable work.",misterNibbles,2024-08-18T10:22:00-07:00,1,1,5.4.6,,1724001720
iOS App Store,11613828735,1,Extremely Disappointed - Lost all my entries,"I’m extremely disappointed in this app. I used it through a break up, a death in the family, a new relationship, and the birth of my child. I paid for the premium membership, hoping my memories would be safe and secure. When I forgot my passcode, I synced the app like the instructions said and after a few more steps, everything disappeared. I’m absolutely gutted and saddened that all those moments journaled are gone. I reached out to the developer and there doesn’t seem to be a solution.",Lost Memories2024,2024-08-15T10:53:14-07:00,0,0,5.4.6,,1723744394
iOS App Store,11596954646,5,Great way to Journal,I love the convenience of being able to add a journal entry whenever I want on whatever device is close.  It has slowly transformed my journaling habits from being sporadic to being almost daily.  I also love the throwbacks and ability to search through past entries.,Ddrondle,2024-08-11T03:36:36-07:00,0,0,5.4.6,,1723372596
iOS App Store,11592311765,5,Excellent Journaling App,"I’ve used it since 2018 mainly for travel journaling. I have an IOS version, PC desktop, and browser version- all sync without issues. Developer seems to be continually adding new features.  Easy to use, easy to upload photos, good exports, good search. Help desk is responsive. Highly recommend.",suzzd,2024-08-09T19:48:29-07:00,0,0,5.4.6,,1723258109
iOS App Store,11591065722,5,Great app,Personally I’ve been on a fitness journey from 250 pounds to below 170 now having veins muscles and properly being able to pull ups every day I thought of stuffing my face but this app has made me look back and continue progress it’s great and I believe weather for ideas diet workout ideas projects etc this app is perfectly tuned for simple quick use and day to day being able to write exact time on the day you choose to track said action or though 5 stars(sorry for bad grammar),Kidopenheimer,2024-08-09T11:11:22-07:00,0,0,5.4.6,,1723227082
iOS App Store,11450052228,5,Looking over my life,I’ve been writing in this journal for over 8 years and what I love the most is the ability to read what I wrote on the day a year ago to 8 years ago. Also love the ability to categorize various entries and search them. I’ve recommended it to friends many time.,okdvbrec hb,2024-07-02T17:08:45-07:00,0,0,5.4.5,,1719965325
iOS App Store,11409790910,1,Buyer beware,"Don’t fall into the trap. It makes you think that you can add videos and add photos and it allows to add one. This is just a word document that is spruce up a bit. It has nothing special and they want to charge more money if you want to put more photos than one into each journal. I wanted to use this for travel journey so therefore I would use several photos, I spent the money and I sure wish I hadn’t. I will not be using this app and just wasted my money.",Kathy.whitehurst,2024-06-22T03:27:18-07:00,0,0,5.4.5,,1719052038
iOS App Store,11399483430,1,Update erases all unsynced entries,"Up until now (27 May 2024) I’ve been dealing with not being able to sync for whatever reason. Didn’t care that much because entries were still there each time I opened the app. Today’s update erased all previous entries. Total clean slate.

19 Jun 2024 - Developer responded: “ Hi, did you backup your entries to zip when your entries are unable to sync to the cloud? If not, your entries will be lost upon reinstallation or logging out of account.""
My response: I did not “reinstall”. I did not log out. I just did an app update. Bam—everything gone. Deleted app altogether. Now just using a folder in the iPhone’s Notes app. Everything syncs automatically. Much simpler.",ThisIsProgress?,2024-06-19T09:02:23-07:00,0,0,5.4.5,,1718812943
iOS App Store,11398194104,1,"Terrible Customer Service, Faulty App","I tried using this app for a week. Tried to love it and paid a membership for this account. Days later i found out my journal had missing pages and it kept saying sync problem. I contacted support for help and to get a refund. It took days for any response and after i tried getting my friend to join but it wouldn’t allow them to join. I let customer support know that it was not working and that i wanted a refund. It took days later for them to respond again and kept avoiding the refund option. I decided to dispute the charge for an app that does not work and they responded saying they will challenge my dispute and that everything works fine. Basically calling me a liar. Please go to another app and find a company that cares about their company. Sadly this is not it.

UPDATE: Developer responded with a nothing burger. Said nothing about my journals getting deleted and after showing them that I continued to have errors and send them proof they claim that I turned off my internet. Get a better app that cares about its customers.",Dilan Herrera,2024-06-19T01:53:59-07:00,0,0,5.4.5,,1718787239
iOS App Store,11268847892,1,"Looked promising, but no","The app looked promising.  The documentation says you can use w/Google Drive. So, I upgraded. As soon as I upgraded, I learned that the upgraded features don't work when you're using Google Drive as your backup.  You must use their cloud service as your backup to use the upgraded features.  Immediately I reached out to support and requested a refund.  Denied.  The interactions with the support rep showed me clearly that they don't actually care about customers.",tgarns,2024-05-14T22:46:10-07:00,2,2,5.4.0,,1715751970
iOS App Store,11170599657,1,You can not journal on it with focus,"Even after purchasing for $25 as one time app they still persist me to buy the membership every 15 minutes through in app popups and reminders, these app developers became such greedy that it makes me sick.",a4abbas,2024-04-17T13:28:47-07:00,1,1,5.3.1,,1713385727
iOS App Store,11111998426,4,Fantastic Journal App,"I love this app. It is absolutely fantastic and honestly I can't give any reason why not to use it.
With that said I do think that the journey cloud is super limited. The web app is super nice but you can really only use the features if you connect to the journey cloud storage. However, the cloud storage has limited space and journal entries so the web app version is very limiting.
There is a workaround the the bove issue, that is you can just download the app on any device rather than use the web app and connect it to google drive and you are able to do everything that the web app didn't let you do without the cloud storage.",zarlo265,2024-04-01T21:12:42-07:00,2,3,5.3.0,,1712031162
iOS App Store,11055283009,1,Not worth it,"I've had a frustrating experience with this app for a few years now.  I started journeling on the free version to see if I wanted to eventually upgrade.  I entered 20 or so times and decided to export my entries to make sure I have a copy.  For this feature you must pay (you can basically say this for any of the functional features).  After lots of research, and waiting for a person to chat with that never arrived (despite being during the so called hours of opperation), I realized I could export my entries one at a time.  They intentionally make it hard so that you must upgrade, but I would not give them the privelage.  I mannually exported each one and am deleting this app.  This is the Spirit Airlines of journal app LOL.  Want to add your location? You must pay.  Export entries?  You must pay.  Oh, you want to use Google as your cloud?  Nope.  Want to move your entries from Google to their cloud?  You must download your entries (one at a time mind you) to your computer THEN upload them back to their server.  Shouldn't it be easy to do it in the app?  Yes.  Do they offer this? No.  I really don't see the difference in the app and entering doc files into google drive in a folder called ""journal entries."" Please don't give you money to this company.",DCmusicvet,2024-03-17T09:46:17-07:00,6,7,5.3.0,,1710693977
iOS App Store,11030295712,5,Fantastic!,This is the only method I’ve solidly stuck to in order to document my days. It’s massively convenient and being able to sync the information between devices is such a bonus. Highly recommend!,PattiReads,2024-03-10T11:58:05-07:00,0,0,5.2.14,,1710097085
iOS App Store,10993201111,1,All my stuff got deleted! :((,"I tried to remove my email from the account and add a different one and the settings were very misleading and it ended up deleting my entire Journey account with all my journal entires I stead of my email account from it! I had entries from my engagement and other extremely important events in it that are now gone. I panicked and found there was no way to get them back. :,( I hope this gets fixed. There was no recently deleted section either so I’m heartbroken about it.",Ashton20009,2024-02-29T10:22:28-07:00,1,1,5.2.14,,1709227348
iOS App Store,10977993545,5,Amazing App for keeping a diary,"My whole life I have struggled to write a journal about my experiences missing all the accumulated wisdom through the bad and good decisions I took on the road. But, not anymore this app is helping me to keep learning about my experiences and grow.

I can write on my iPhone, iPad, Mac, windows or web browser, save photos or places.",Vio Mejía,2024-02-25T04:07:53-07:00,0,0,5.2.13,,1708859273
iOS App Store,10949973848,3,"Premium member here, loved it till this new update!","I have been using this journal app for over two years and I absolutely love it! However, today while I’m typing in my entry, this is the first one since the last update, it won’t allow me to discontinue typing. It is putting a limit on how much I can put in there!this truly needs to be fixed so that we can use this thing to wait it’s supposed to be! I have more to say today, and I should not have to start a new diary entry! I am a premium member!",StierBri,2024-02-17T12:09:53-07:00,0,0,5.2.13,,1708196993
iOS App Store,10902156623,5,Best digital journal ever,"I rarely do apple reviews, but this one is worth my time reviewing. This journal is THE BEST especially if you love journaling about your day or even if you're trying to get into journaling. This app also gives you your ""throwback journals"" which is cool to see how far you've come in life. My favorite thing is the different journal prompts it has for you to do like daily planning, relationship questions, life stuff, goal settings... etc. Best purchase ever. Been using this for years now.",cielituuuuuh,2024-02-04T13:01:49-07:00,0,0,5.2.9,,1707076909
iOS App Store,10881239876,5,Love this journaling app!,Really easy to use.  The tagging system is fantastic.  And the iphone app is really good.,ChrisEngle,2024-01-30T06:53:11-07:00,0,0,5.2.12,,1706622791
iOS App Store,10861081779,1,IM SO UPSET WITH THIS APP,"0/5 this app is so dumb if you delete something by ACCIDENT there no way you can recover it all the app and website have is account deleting , I DIDN’T WANNA DELETE MY ACCOUNT. I WANTED TO RECOVER A TEMPLATE . If your clumsy this isn’t the app for you because one small mistake can turn into anger because why is the app so dumb ? Like what app wouldn’t have recover button or something thats so slow and then when you try to see if you can download the data it doesn’t let you . This made my FABULOUSLY DAY of 2024 turn horrible because one mistake. I haven’t been happy and one day i was a app ruined it over something so small . I hate that for you and me because i was actually thinking about spending money with you . I GUESS NOT. I hope you have horrible day like you made mine .",Idkwhoamii?,2024-01-24T21:13:46-07:00,1,1,5.2.10,,1706156026
iOS App Store,10828994276,5,The Definitive Journal App,"I never take the time to actually write up app reviews, but if you’re looking for a journal, this one is it.  My favorite thing about it is actually quite simple - it syncs onto both my phone and my laptop seamlessly.  When I really want to spill my soul, my phone is annoying and I want my laptop so the fingers can fly and I feel like I can really get all my words out.  But when I want to add a photo or another component to my journal entry or share with someone, that’s always easier from my phone.  Journey lets me do either anytime I want.  I also love how there aren’t any annoying notification prompts (journaling should really happen on one’s own time anyway).  There are guided prompts, which is nice too.  And lots of integrations.  

In short, I'm so grateful.  I’ve really needed this app for a long time.",Biggs23,2024-01-16T08:25:02-07:00,0,0,5.2.9,,1705418702
iOS App Store,10808486539,5,Great app and customer service,I’ve used the app for several years and really like it. It’s super useful and easy to use. I recently had a minor issue with billing and contacted customer service after upgrading to lifetime membership. John helped me get the issue resolved and was awesome to deal with. Highly recommend Journey!,bobp18436572,2024-01-10T21:12:34-07:00,0,0,5.2.9,,1704946354
iOS App Store,10795907544,5,LOVE THIS APP!,"I can journal anywhere and everywhere.  The templates are great for when I want/need them.  I like that I can upload photos, voice memos, text, etc - and that if I edit something it saves it as the date I originally wrote it.  I also like that I can tag entires so when I want to look back or search for something it's very easy to do.",Mika1223,2024-01-07T11:09:57-07:00,0,0,5.2.9,,1704650997
iOS App Store,10795292372,1,Two Years of Data Gone,"I loved this app until I lost two years of data. And I can see from other recent reviews that this problem is widespread. I’ve been using Google cloud sync to backup my data, yet the responses for most of these reviews is the same cut & paste suggesting people double check their sync settings. With this data loss, I lost all of my entries I made during important events in my life: my engagement & wedding, travels to Europe, and so much more. Also, I have to use the web-based interface on my phone because the app keeps crashing.",Bsw71,2024-01-07T07:55:48-07:00,1,1,5.2.9,,1704639348
iOS App Store,10789490101,5,I love this app!,<33,koree_,2024-01-05T20:48:08-07:00,0,0,5.2.9,,1704512888
iOS App Store,10759865935,1,BEWARE!,"This company uses gaslighting tactics to makes us believe that we didnt cancel our subscritption, when we in fact did.
I canceled my subcription in 2022. To my surprise they charged me in 2023. I had to log in to the account to cancel it for the second time and to make my claim. Then they argue that I did cancel it 5 day later from the 2023 due date. But I did canceled it in 2022. That is why they don't send a cancelation confirmation so that we don't have an evidence for claiming otherwise.",Nelsonoslen,2023-12-29T11:10:55-07:00,2,2,5.2.9,,1703873455
iOS App Store,10757801352,4,Simplistic,"I find this app my go to because it is easy, upfront, and doesn’t have all the edits and options of many apps.

 Personally, I find that extremely refreshing. It’s very reminiscent, of picking up a pen, and a piece of paper, and writing it, your heart. Memories and storage seem in the apps notifications, make each day a little more meaningful as you can watch yourself move forward",LittleJ&myCK,2023-12-28T23:54:50-07:00,0,0,5.2.9,,1703832890
