platform,review_id,rating,title,review_text,author,date,helpful_count,vote_count,version,country,timestamp
iOS App Store,12901204760,4,Wonderful for memory keeping and on this day memories but could use some improvements,"This app is well worth the premium cost. It replaces social media for memory keeping in a way that can be printed into photo albums but still see videos and live your memories on your phone.

There’s two things that I think could use improvement that would set it apart from its free competitors.

Firstly AI image journal suggestions only go back a few days. Other apps go back a well over a month. I’d prefer it go back even further. This feature is great and really helpful since i primarily use the app to track photo memories with captions so I can see them in the future and print them.

Second the photo album needs some design support. Apps like journi make the album feel more like an album and customizable. Titles and text feel better integrated into the actual design and looks less like a pdf. And backgrounds can be added through themes and pages changed or collaborators can join.

These two enhancements would keep the app in competition and remain up to date. It makes me sad to pay for a lackluster photo book.",Heather Maupin,2025-07-16T21:55:27-07:00,0,0,2025.14,,1752728127
iOS App Store,12890769914,5,Great App for keeping yourself on track,"I have to say quite frankly I’ve never been a fan of journaling or keeping a diary. But I recently encountered a devotional that encouraged me to keep a journal as a way of organizing your approach to life. Remember? The other day you were thinking you would…? And on the other hand it can help you keep track of what you have accomplished. As journaling apps go the reviews for this one are exceptional so I, as well as so many others, highly recommend giving it a try. 

Note: there is an upsell to premium pop-up that you simply close out to start your day of journaling.",bcandg,2025-07-14T07:12:57-07:00,0,0,2025.14,,1752502377
iOS App Store,12672167125,4,More interesting interface?,"I just downloaded this the other day and I've been trying to find a way to get colors or backgrounds or anything to make it interesting. I'm an artist and it's hard for me to just write on just a plain white boring background. It sounds like this is a very popular journal app so I expected to see all kinds of other options. Granted because I just downloaded it I can't really make a fair review, which is why I didn't give it less than four stars, but at this point if there's no way, I would probably even give it three stars. I'm hoping that I just haven't found it yet, and test it out a little more in which case I could change my review.",Celia-1,2025-05-18T20:02:28-07:00,0,0,2025.10,,1747623748
iOS App Store,12604886647,5,Best Journal App Ever!,"I started using Day One a couple years ago when I wanted a journal app that was perfectly private and easy to use. I read lots of good reviews about it and thought, “What the heck? I might as well give it a try.” Here we are a couple years later and I am absolutely LOVING it! It’s so quick and easy to use, and it even requires a password in order to open it. The daily prompts are also fun, and Day One is just the best journal for me to empty out my feelings. I mostly use it to record my dreams and prayers, knowing that whatever I write down, no one will see. Highly recommend Day One if you’re looking for a private and easy to use journal app!",BlueFalcon45,2025-04-30T18:06:08-07:00,0,0,2024.23,,1746061568
iOS App Store,12603202527,4,Great App Indeed !,"I’m not one to do digital journaling as I don’t like the thought of everything being online, on an app, or on a tech. However, after forever, I decided to give digital journaling a try, and not just any journal app either. I chose this app because it gave me the option to print it into a book whenever I want to. I want to have a physical copy of all my journaling. I don’t like the thought of all my journaling going to waste if an app decide to close, or my computer breaks and everything I’ve done is just a wasted loss. I’m definitely enjoying this app, and love that I have access to it whether on my phone, tablet or computer. The only thing I would want change, is to be able to make imported photos smaller or bigger. Other than that, I’m very happy with this app. I’ve done a lot more writing and journaling ever since I’ve gotten this app as I reached for it more since it’s right on my phone too.",glitter sparkle joulie,2025-04-30T07:49:01-07:00,0,2,2025.9,,1746024541
iOS App Store,12555741343,2,It’s (Still) A Hot Mess,"I swear, every time I update this app I regret it. Ever since Bloom Built switched this to a subscription app it felt like all their GUX people fled. Earlier iterations were barely useable with huge chunks of the screen overrun by menu’s and banners and nonsense. Then they seemed to Get The Hint and all the clutter went away and the app got streamlined again. Day One Journal became a pleasure to use again. Well, those days are over. The clutter is back with a vengeance. I kid you not, the interface elements literally take up a THIRD OF THE SCREEN. More if you count the nonsensical “Journal/More” menu at the bottom. It’s *miserable*. Don’t believe me? Look at their own screenshots on this page. And if you flip your phone to horizontal you literally cannot see an entire photo tile. It’s flat out ridiculous. Whoever is in charge of iOS design at Bloom Built needs to be fired. Seriously, when you start the app there are *two* different logo screens that flash by. Are they trying to save design costs by putting the iPad version to the phone? IT DOESN’T WORK THAT WAY. If you need me, I’ll be restoring my app from a backup. Apple really needs to offer a downgrade option, even if it’s just for this app. Ugh.",evatar2,2025-04-17T17:22:02-07:00,0,1,2025.8,,1744935722
iOS App Store,12542620382,1,Great for journaling,"Since the updates, the daily prompts haven’t been updating. 

I have really enjoyed using this app for journaling. I just started actually when Apple came out with their Journal App. The two thing that I like about Apple’s Journal App over this app is that I want to be able to pin more than one location in a journal entry. When we went to Japan, it would have been nice to pin each location we went without having to create a new journal entry. The other thing that I like more in the Apple Journal over this app is that they compile all the attachments in one section. Between videos, photos, and locations, it’s nice that’s it’s all in one “bucket” and then you can look into it from there. The only other thing that I wish - I wish it would support Apple’s Live Photos. But overall, I enjoy being able to create new journals and categories and such is so nice.",ExperimentProject626,2025-04-14T07:59:37-07:00,0,1,2025.7,,1744642777
iOS App Store,12523892053,3,"Really love this app, but…","I had premium for a while and at some point decided I was going to try and use an analog journal and let my sub lapse. Now that I am coming back, the app won’t let me do anything if I don’t resubscribe. I was able to look briefly at my journals list (but trying to redo the random taps to close the premium ad is frustrating), which all the extra journals are understandably disabled. But I tried to create an entry and the premium subscription ad reappeared and doesn’t have a way to close it, so I am forced to resub or just… delete the app? I don’t know. I had been planning on resubbing, but I thought I could at least use free until I fully committed.",annaselaine,2025-04-09T14:02:35-07:00,0,0,2025.7,,1744232555
iOS App Store,12497326652,2,Bug needs to be fixed.. and more customization needs to be available,"I’ve emailed this issue before but I received zero response. When I go to search for a tag I am met with all my tags coming up as 0. I can still click them and their entries will show but I can’t see how many times i’ve used the tags. Suggestions: More customization. The app interface is nice. But could be so much more. Stickers, colors, change picture sizes, etc. All my entries start to look minimalistic and bland the more I write. i’ve already suggested this and someone from Day One replied and said it’s in the works, but i highly doubt that. The app no longer has any actual team working on improving the app for its customers.  2nd suggestion: Allowing for the alphabetization of my tags. I hate that they pop up in most used to least used (from what I see; I can’t view the number of times the tags have been used as I mentioned). It would be nice to have my tags be organized from A to Z for easy finds.",elle230,2025-04-02T22:32:01-07:00,0,1,2025.7,,1743658321
iOS App Store,12470423264,5,Apologies!,"I owe so much apology to the Day One developers for waiting until 2025 to support this app. For years now, I’ve had so many different apps until I just discovered Day One could solve all of my problems with just one app! Since becoming a premium subscriber, I’ve consolidated everything in to Day One for: reminders, daily to do lists, work related notes, calendar, journaling, photo and written memories of the kids, book tracker, vacation memories, planning, audio recordings to remember, and more! Day One has consumed my life lately now that I’ve discovered their podcast. I’ve learned the tips and tricks of using Day One with Apple Shortcuts and recommended journal titles such as “Ticket Journal” to store photos of tickets over the years. Not sure what I’ll do when I run out of their podcast episodes to listen to! I started from the beginning and it’s awesome to hear how the app has evolved from the early years! Chose the monthly subscription plan to give the developers more money over the course of a year instead of the reduced price yearly subscription.",atk0007,2025-03-27T05:44:30-07:00,0,0,2025.6.2,,1743079470
iOS App Store,12458352552,5,The Best Journaling App Ever,"Once you figure out this app, which isn’t hard at all, you’ll have no excuse not to journal. The user features are great. My favorite part, the part I required in a journaling app, is the hard copy book feature. I didn’t want a digital only journal. I have been using Day One since 2021…and I have printed a hard copy book at the end of each year since. In 2022, I resolved to write every day, and printed a 380 page hard cover book at the end of the year. I now have 4 bound volumes of well organized, formatted, journals on my shelf for posterity. I’ve written my family history, stories, added tons of old and new photos, and worked out the stuff of day to day life on paper…all thanks to Day One.",hoytraptor,2025-03-24T04:40:50-07:00,0,0,2025.6.1,,1742816450
iOS App Store,12457043062,5,Amazing Journal,"I have successfully logged over 4500 straight days entries, after being very inconsistent with a written journal. Don’t use many of the very advanced features, because it’s main function as a journal works so well. Records where you were, the weather and so much more automatically. I keep one journal for each car, and a Journal of “things” where I photo any warrenty item with the receipt. Has come in very handy! Do miss the widget that showed how many words you entered over the last 50 days, great for finding days you only started an entry.",aacarbob,2025-03-23T19:06:18-07:00,0,0,2025.6.1,,1742781978
iOS App Store,12399021281,5,Could be better.,"I was using Apple’s Journal because it was free, but after six months, I realized that I really needed to group my entries, and Journal didn’t have that feature. So, I decided to invest in a paid app and have just transferred everything over. I appreciate that I can create different journals for various topics, which makes it easier to review my entries. 

However, I don’t like that the app has limited editing options. I can’t customize fonts or font colors, format paragraph settings, or change the highlighter color within an entry. The app only allows you to select one universal font in the Settings. 
I dislike that when you copy and paste a clipping, it loses all the formatting of the original. I wish I could turn off automatic timestamps in the Settings, similar to how you can disable the Location feature.",Miloval Baba,2025-03-08T19:51:28-07:00,0,0,2025.5,,1741488688
iOS App Store,12393706884,5,Highly recommend!,"Excellent mental health app! Glad I paid for the subscription for a year! Well worth it! You can share the journal with your family, friends etc & heal together, when you’re on an iCloud+ family sharing plan, also worth it! Especially in combo! It’s turned into a fun exercise & experience that can help your healing journey separately & together with your family & friends in mind, especially when you consider any traumatic experiences you’ve had together. I know myself as well as many people I know have swept away our experiences under the rug on purpose or our body or minds did it to protect us from us, but it’s time for us all to heal & find our peace & sanctuary. The world needs it. It starts with one.",Xprncd🎶AppUser📱🍎💯,2025-03-07T12:34:56-07:00,0,0,2025.5,,1741376096
iOS App Store,12314225188,5,Great for making yearly photo books,"I’m not great at writing a journal, but I am good at taking photos. I use this app to share a few photos a week, sometimes every day, and I write a short caption for each day. At the end of the year I create a PDF (sometimes have to split into 2 because of large file sizes) and then I go at another book making site to publish my “year in review book”. I don’t have total control of the layout, but I’m fine with that. I’m just happy this is easy to use and the project is done.  This is my 4th year now. (I’d happily consider publishing the book through this app but when I’ve tried it said the file was too large due to all the photos.)",Gjm9,2025-02-15T07:49:35-07:00,0,0,2025.3,,1739630975
iOS App Store,12304760542,5,Personal Best,"Day One is the single most useful app I’ve ever purchased on the App Store. Because it doesn’t have ads or track my data, I actually want to use it. It completely changed my life. My relationship with my past, my memory, analysis of everything, the world around me, all is possible because I built a good habit of using this app. My life would be considered worse without this app. In a world where most apps are trying to exploit us, financially, psychologically or more often, both at the same time, Day One is the only app that reminds me of my own humanity and compels me to experience my life in a more in-depth way. 
Thank you, never change",Oscu3,2025-02-12T21:30:26-07:00,0,0,2025.3,,1739421026
iOS App Store,12291155447,5,Literally my favorite and most used app,"I honestly don’t have like depression or any mental health problems but I just love day one because it helps me express my feelings you know, like when I’m really happy or when something is bothering me. Day one also organizes there app so well if you know what I mean. You can put different tags and organize them nicely and you can make sure your journal entries are safe and no one can read them. I just love this app because I can just really express my feeling and it’s just such a beautifully built app that I would recommend if you maybe have anxiety or something or if you just want to write your thoughts and you want to keep them private(that’s where the Face ID and password are great). Overall I love Day One",Cocolocopococ,2025-02-09T10:39:18-07:00,0,0,2025.3,,1739122758
iOS App Store,12287126634,5,Crisp,"I like how clean the user interface is - minimal and good choice of fonts. I also appreciate the lack of annoying pop ups, questionnaires or forced reviews. Which is actually why I wrote a review and this is only review I've written for an app. It is also one of the only apps that showed continuous improvement over the past 9 years I've had it. Features actually improved in each new versions, as opposed to me dreading updates. The creators understand the essence and values in the process of journaling, as it is reflected through this app. Yet somehow it is still free.",J.X. 8,2025-02-08T11:18:09-07:00,0,0,2025.3,,1739038689
iOS App Store,12261230527,5,Great move from written to electronic!,"I have been a journaler for years, but I noticed I was writing a lot less or very often trying to “catch up” because I just didn’t have time or privacy to write. I found Day One about two years ago and absolutely LOVE it!!! It’s so much faster to type and I journal more now than ever before! I can take time to work through feelings about something or brainstorm a problem, which I wouldn’t have done on paper. I’ve created an add’l journal for my family and copy all of our travel entries over to that. My husband will then have this, along with the pictures, if anything ever happens to me. (Everything else will be “burned”)!  :)",WaxhawMom,2025-02-02T04:10:45-07:00,0,0,2025.2.1,,1738494645
iOS App Store,12246511167,5,I’m back to loving it!,"I’ve been using this app religiously since 2013. As of today, I’m 963 days into my writing streak. Microjournaling helps me keep track of my thoughts and feelings throughout the day, so I can return to what’s important and reflect whenever I have the time. And it’s effortless; unlike other apps I don’t feel any pressure at all to keep my streak going. It just happens, because I enjoy doing it.

I’ve spent my entire adult life ranting about any little thing in this app. As much of a mess as I was back in 2011, it’s incredible to look back on what mattered to me at 21, 25, and 28 as I’m approaching my mid-thirties. Keeping a physical journal and writing in an app are two different, unique sorts of nostalgic, and I highly recommend doing both!

Day One has definitely had its up and downs, but I’m happy to see how much it’s adapted and innovated to stay useful and accessible across devices. I hope I’ll get to keep my streak going well into my 40s (and 50s, and 60s).",aubrieintheopen,2025-01-29T14:03:54-07:00,0,0,2025.2.1,,1738184634
iOS App Store,12245298836,5,Best Personal Development Tool,"For me, journaling is more than just recording thoughts. It’s a time for reflection and review. It’s s a way to uncover the core beliefs that shape our decisions, even when those beliefs aren’t true. Whether helpful or limiting, our beliefs influence our actions, which ultimately shape our results in every area of life

Journaling has been a journey of self-discovery, helping me identify and reframe limiting beliefs while reinforcing the ones that serve me. This practice has improved my health, strengthened my relationships, and sharpened my business decisions.

DayOne makes this process effortless. With customizable templates and voice command on my iPad, I can capture my thoughts every morning in a structured yet personal way. It’s not just a journaling app, it’s a tool for transformation.",Marisa Shadrick,2025-01-29T07:27:37-07:00,0,0,2025.2.1,,1738160857
iOS App Store,12244005520,5,"Incredible, detailed, organized, good UI. Free or premium","Can’t give this app a better review. The UI is intuitive and has a similar feel to the UI Apple notes has (it’s only good feature) but has everything notes doesn’t. The sync feature and the ability to use it on phone or computer, the simplicity of it, the look, the feel— could not give a better review. The free version is absolutely stunning for the value, but the premium version is great especially because of the multiple journals feature. But that’s not even necessary. I pay for it yearly because it’s really not even that bad.",Dino berry,2025-01-28T23:51:49-07:00,0,0,2025.2.1,,1738133509
iOS App Store,12240591131,5,Was Such a Great App for Years,"I have used this app for years and always very pleased with it.  Now it freezes while using an IPad, the Magic Keyboard doesn’t work and it wont load photos.  So disappointed in what they did.  Update:  Just downloaded the new app update and the keyboard is working again for journal entries and the app isn’t freezing up.  Nice work Day One Team!  I’ve been using Day One for many years and I find it to be the best of the journaling apps.  The syncing between iPhone and IPad is almost instant usually.  I like to include photos with my journal entries and Day One incorporates them seamlessly.  Hopefully they just keep making improvements on the app.",Krashpd,2025-01-28T03:32:16-07:00,0,0,2025.2.1,,1738060336
iOS App Store,12219352031,5,Life-changing!!,"I’ve been a writer throughout my life, and I’ve kept journals/diaries before, but Day One is such a game-changer! Because of the daily prompts, I’m writing in my journal at least once a day, and that in itself leads to me usually writing more about my day-to-day life. And I love to look back on my entries with “On This Day,” especially to see all the little details that enrich my life that I would’ve forgotten otherwise! All the organizational and multiple journal options are amazing, too! And I especially love the the option to print my journals - because of it, I recently printed some of the stories I’ve written over the past ten years, as a little anniversary present for myself! 😊🥰 Thank you, Day One!! 🩵

P.S. I also love the multiple options for different app icons, and the opportunity to add some pride to my journal! 💜",AstroDances,2025-01-22T20:37:05-07:00,0,0,2025.2,,1737603425
iOS App Store,12208484896,5,Reliable and affordable!,I’ve been using Day One for about ten years now and it’s served me so well! It’s easy to jump into a journal and start writing without too many distractions and no pop-ups. So useful in today’s overly attention grabbing design trends. The sync has worked without flaw across devices and I’ve never had an issue even if I’ve taken months away from journaling and let all the apps offload. The price is just right for what it offers (about the price of a year’s worth of decent notebooks to physically journal!) and the payoff of a daily journaling practice far exceeds the cost. Recommend it! Hope they keep the app alive and up to date for a long time to come.,Vimandvigr,2025-01-20T09:20:57-07:00,0,0,2025.2,,1737390057
iOS App Store,12193841115,5,my fav app,"this is the best app I’ve ever downloaded and my favorite app ever. i’ve had this app since 2018 and it’s just so great to have the easy access to it on my phone. I have so many memories and thoughts that would have been lost if I didn’t have it. it’s organized super well and I love that under every note I can see the time it was made, where I was when i made it, what I was listening to and even the moon phase, weather, and health info of that day. There is so much more I could say, but just get the app and explore it for yourself. if you are sentimental or very thoughtful and enjoy nostalgia you will certainly love this app!",Picklesinmysandwhich😍,2025-01-16T20:47:57-07:00,0,0,2025.1.1,,1737085677
iOS App Store,12180475235,5,Great journaling app,"Beautiful app and UI with end to end encryption (you are solely responsible for keeping your encryption keys, not Day One). I use this app daily for all my thoughts and writing; it’s a life saver app (so spill your thoughts and vent!)

It’s nice that this app supports all types of media formats so it’s very flexible: audio recordings, videos, photos, scribble, etc and let’s you get your inner most thoughts out. It syncs via iCloud if you have multiple devices. Total worth the investment if you want to go Premium. Support takes a few days to get back to you (better than weeks!) and they update this app so often (almost weekly) you’re guaranteed bug fixes; so if support takes awhile to get back to you, rest assured an almost weekly update will fix it the next time. Highly recommended, especially for Premium.",phongsta,2025-01-13T11:17:44-07:00,0,0,2025.1.1,,1736792264
iOS App Store,12157106418,1,Original Paid app no longer supported…bait and switch,"I started using Day One back in Jan 2015 and paid my one time fee of $8.49. Now they want an annual subscription for not just new features but features I have been using since day one. No longer can I add multiple photos to an entry. No longer are all of my photos accessible to add to entries. And no longer can I synch with my MacBook. I’m done paying for more and more monthly subscriptions. If Apple Journal would import my entries, I’d gladly pay just to get away from an app that changed the rules. Bye bye Day One!

Update:
Received a reply from developer explaining pricing. However, no explanation as to why features I originally paid for are no longer available unless I upgrade.
Update 1/7/25:
I reached out to developer as recommended. I received a reply stating that the version I purchased  is no longer supported. So now I understand. The developer was allowed to change the name of the app and no longer support that version and no longer will provide the same features as I had originally purchased unless I pay $35/year. You would think original users would be grandfathered into the new version since the original users are those who helped with their success.",BobSmi,2025-01-07T13:20:58-07:00,0,1,2025.1,,1736281258
iOS App Store,12103198405,1,I did love it.,"I have had it 4 years. I now need support because the app won’t restart, won’t update. I spent 20 minutes chasing my own tail, trying to get support with no way to contact anyone other than go around in circles in circles off of their so-called help God. No way to email Support no chat. Very successful app and yet they put the money all in their pocket and won’t put out a little help to those that have supported it for now four straight years. Start a chat ability or release give an email right upfront. You have a choice spend 20 minutes of your life and chase your tail or go ahead and email. It will help you and treat you like a human being. This is very frustrating when companies do this to people. I literally have gone my fifth time when I clicked to do another thing it takes me back to the help God.",Fred DeFalco,2024-12-25T01:01:16-07:00,0,1,2024.25,,1735113676
iOS App Store,12076301761,5,Best Journaling App I’ve Used,"by far the best journaling app i’ve used out of all the other ones i’ve downloaded. i’ve been using it for about a year now and it’s just super convenient. you can use a lot of features for no charge and subscription like other apps use. it’s not buggy and works quickly, easy to navigate and not overwhelming. i’ve been using it to track progress, add random thoughts, and just use it to process my thoughts into words that will be kept private. sure it may not be the most aesthetic, but it is very practical and useful!",aiiseon,2024-12-17T21:44:14-07:00,0,0,2024.25,,1734497054
iOS App Store,11878845476,3,Great app with some usage challenges,"Positives: I love the journaling capabilities that include the ability to automatically import photos from my day, as well as location info. It makes keeping a travel journal really easy. The ability to add a journal by calendar day is an easy way to backtrack on missed entries.
Negatives: synchronized journals between iOS and OSX are not smooth. Across iOS devices works fine, but because I have a lot of photos in my journals, my OSX jornal will not sync. I subscribed to the premium version on the understanding that my wife could also use my subscription. Since she would have to pay for her own subscription it makes the family cost much higher and therefore I have to question whether to keep using this or revert to other apps we already have access to through O365.",usalegin,2024-10-26T16:53:00-07:00,0,0,2024.21,,1729986780
iOS App Store,11856132233,5,Too important to fail,"Sometimes apps are so consistent and so good that I trust them with the most personal parts of my life. I get nervous with the mass of personal items I trust to gmail. Another invaluable history of my life is now recorded on the cloud with DayOne. I’ve been a user for nearly 10 years. 
I keep a journal for me, my wife, each of my children, my garden, my professional life and although sporadically and trivially, the food I eat. 
I’m super happy that the developers of DayOne have dedicated a portion of their lives to making what they did. Thanks","MyAppReview5,062",2024-10-20T12:34:16-07:00,0,0,2024.21,,1729452856
iOS App Store,11814682623,5,Best Journaling App Out There,"I’ve been using Day One For a decade now and it’s one of my most used apps. I use both a paper journal and Day One to document everything in my life. While I prefer a paper journal, there isn’t always time to journal it all. This app has a voice to text feature (with the audio saved if I want to keep it) that I use all the time to quickly dictate something into my journal or when I’m on the go. You can also save pictures along with your entries which is a feature I use all the time. And the best part is you can use tags for all your entries. I can’t tell you how many times I pull up all my entries on a particular topic, person, or goal etc. That is one of the pros over a paper journal for me. So while I still use a paper journal as well, the functionality of Day One has me using Day One all the time! Can’t beat the functionality.",Mac3124,2024-10-09T06:45:31-07:00,0,0,2024.20,,1728481531
iOS App Store,11787492828,5,ADHD,"I have pretty bad ADHD. My therapist recommended journaling, and I knew I'd give up on a physical journal in a month, tops. This app is the reason I've actually been able to journal daily. It sends reminders that sit in my notification center, so when I go to work my way through notifs I have to get around to journaling. The streak incentivizes me to write something, anything. Sometimes I write an entry that just says ""no"", and that's my journal for the day. That's still really useful, because if I notice my entires have been short lately, it usually means there's feelings I'm ignoring, and it's time to check in with myself and break things down. Currently, my streak is over 500, and I am so proud of myself for sticking with it. It's not easy, but it turns out it is, in fact, possible for me to do something every single day, and that alone has made me feel a little better about myself. I can't say this changed my life or anything, I also had a therapist and finally got good meds while I was journaling, but I do think this had a good effect on me too, and the streak and reminders turned out to be key features to keep me going.","Unexpected, but good.",2024-10-01T20:36:23-07:00,0,0,2024.19,,1727840183
iOS App Store,11778216662,5,Dayone is keeps track of my life line.,"I've been using Day One for the past decade, and this app has proven to be one of the best companions that has helped enlighten me about who I am and what I want in life. Journaling like this is one of the best ways to help capture my ideas and allow me to express my thoughts through multiple mediums, whether written, pictures, audio, or even video. This app does it all, and what I love the best is the ""On This Day"" feature. It has allowed me to recognize how far I've come on my life journey. Thanks, Day One Team.",Its_n_omen,2024-09-29T08:36:18-07:00,0,0,2024.19,,1727624178
